,content
9106,"(10 June (Day 2):♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 30-40 kmph)very likely at isolated places over Jammu & Kashmir, Ladakh, Gilgit- Baltistan, Muzzaffarpur, Punjab and Odisha; with lightning at isolated places over Tamilnadu, Puducherry & Karaikal, Telangana, Coastal Andhra Pradesh & Yanam, Interior Karnataka, Rayalaseema, Konkan & Goa, Madhya Maharashtra, Gujarat State, Vidarbha, Chhattisgarh, Jharkhand, West Bengal & Sikkim, Arunachal Pradesh, Assam & Meghalayaand Nagaland, Manipur, Mizoram & Tripura."
9107,"♦ Heavy to very heavy rainfall at isolated places very likely over Odisha, Assam & Meghalaya, Nagaland, Manipur, Mizoram & Tripura and Coastal Andhra Pradesh & Yanam and heavy rainfall at isolated places over Andaman & Nicobar Islands, Konkan & Goa, Telangana, Madhya Maharashtra, Rayalaseema, Chhattisgarh, Coastal & South Karnataka, Kerala & Mahe & Tamilnadu, Puducherry & Karaikal."
9108,There is a risk of squally weather for fishermen.
9109,(11 June (Day 3):♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 40-50 kmph) very likely at isolated places over East Rajasthan; with lightning & gusty winds (speed reaching 30-40 kmph)very likely at isolated places over Jammu &
9110,"Kashmir, Ladakh, Gilgit- Baltistan, Muzzaffarpur, Himachal Pradesh, Uttarakhand, Haryana,Chandigarh & Delhi, Punjab Uttar Pradesh and West Rajasthan; with lightning at isolated places over Tamilnadu, Puducherry & Karaikal, Telangana, Coastal Andhra Pradesh & Yanam, Interior Karnataka, Rayalaseema, Madhya Pradesh, Gujarat State, Vidarbha, Chhattisgarh, Jharkhand, Bihar, West Bengal & Sikkim, Arunachal Pradesh, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9111,"♦ Heavy to very heavy rainfall at isolated places likely over Kerala & Mahe, Konkan & Goa, Coastal Karnataka, Assam & Meghalaya, Odisha, Telangana and Coastal Andhra Pradesh & Yanam and heavy rainfall at isolated places over Vidarbha, Chhattisgarh, Sub-"
9112,"Himalayan West Bengal Sikkim, Marathwada, Madhya Maharashtra, South Interior Karnataka, Lakshadweep, Rayalaseema, Tamilnadu, Puducherry & Karaikal and Nagaland, Manipur, Mizoram & Tripura."
9113,"♦ Squally weather (wind speed reaching 45-55 kmph) over Southwest & adjoining Westcentral Arabian Sea, along & off Karnataka-Kerala coasts, Lakshadweep area and westcentral & adjoining north Bay of Bengal, along & off Andhra Pradesh- Odisha Coasts."
9114,Fishermen are advised not to venture into sea over these areas.
9115,(12 June (Day 4):♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 40-50 kmph) very likely at isolated places over East Rajasthan; with lightning & gusty winds (speed reaching 30-40 kmph)very likely at isolated places over Jammu &
9116,"Kashmir, Ladakh, Gilgit- Baltistan, Muzzaffarpur, Himachal Pradesh, Uttarakhand, Haryana,Chandigarh & Delhi, Punjab Uttar Pradesh and West Rajasthan; with lightning at isolated places over Tamilnadu, Puducherry & Karaikal, Telangana, Interior Karnataka, Madhya Pradesh, Gujarat State, Jharkhand, Bihar, Gangetic West Bengal, Arunachal Pradesh, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9117,"♦ Heavy to very heavy rainfall at isolated places likely over Vidarbha, Chhattisgarh, Konkan & Goa, Telangana, Coastal & South Interior Karnataka, Madhya Maharashtra, Marathawada, Kerala & Mahe and Sub-Himalayan West Bengal Sikkim and heavy rainfall at isolated places over Madhya Pradesh, Coastal Andhra Pradesh & Yanam, North Interior Karnataka, Arunachal Pradesh, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9118,There is a risk of squally weather for fishermen.
9119,"(13 June (Day 5):♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 30-40 kmph)very likely at isolated places over Jammu & Kashmir, Ladakh, Gilgit- Baltistan, Muzzaffarpur, Himachal Pradesh, Uttarakhand, Haryana, Chandigarh & Delhi,"
9120,"Punjab Uttar Pradesh and Rajasthan; with lightning at isolated places over Tamilnadu, Puducherry & Karaikal, Telangana, North Interior Karnataka, West Madhya Pradesh, Gujarat State, Jharkhand, Bihar, Gangetic West Bengal, Arunachal Pradesh, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9121,"♦ Heavy to very heavy rainfall at isolated places likely over West Madhya Pradesh, Vidarbha, Coastal Karnataka, Madhya Maharashtra and Konkan & Goa and heavy rainfall at isolated places over North Interior Karnataka, Kerala & Mahe, Gujarat Region, Marathwada, Arunachal Pradesh, Sub-Himalayan West Bengal, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9122,There is a risk of squally weather for fishermen.
9123,Kindly visitwww.imd.gov.infor updates.
9124,Conditions are becoming favourable for further advance of Southwest Monsoon
9125,A Low Pressure Area is likely to form over east central Bay of Bengal during next 24 hours
9126,"According to the National Weather Forecasting Centre/Regional Meteorology Centre, New Delhi/Cyclone Warning Division of the India Meteorological Department:"
9127,"♦ The Northern Limit of Monsoon (NLM) continue passes through Karwar,"
9128,"Shimoga, Tumukuru, Chittoor, and Chennai."
9129,"♦ Conditions are becoming favourable for further advance of Southwest Monsoon into some more parts of Central Arabian Sea, Goa, Some parts of Konkan, some more parts of Karnataka, Rayalaseema, remaining parts of Tamilnadu, some parts of Coastal Andhra Pradesh, some more parts of Central and North Bay of Bengal and some parts of ortheastern states during next 2 days."
9130,"♦ Conditions likely to become favorable subsequently for further advance of Southwest monsoon into some more parts of Maharashtra, Some more parts of Karnataka, Some parts of Telangana, some more parts of Coastal Andhra Pradesh, remaining"
9131,"parts of Bay of Bengal & northeastern states, Sikkim, some parts of Odisha and Gangetic West Bengal during subsequent 2 days."
9132,A Low Pressure Area is likely to form over eastcentral Bay of Bengal during the next 24 hours.
9133,"convergence of lower level westerlies along the West Coast, fairly widespread to widespread rainfall accompanied with isolated heavy to very heavy rainfall is likely over Odisha, north Coastal Andhra Pradesh, Telangana, Coastal Karnataka,"
9134,"north Konkan and Kerala & Mahe during 10th-12th June and isolated heavy falls over north Madhya Maharshtra, Marathwada, Vidarbha, Chhattisgarh and south Madhya Pradesh during 11th-12th June."
9135,♦ Maximum temperature likely to rise by 2-4°C over Northwest & Central India and Maharashtra during next 2-3 days.
9136,♦ No significant change in maximum temperatures likely over rest parts of the country during next 3-4 days.
9137,"♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 30-40 kmph) very likely at isolated places over Andaman & Nicobar Islands, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura, Gujarat State, Madhya Maharashtra, Konkan & Goa, Odisha and Gangetic West Bengal and with lightning at isolated places over Rajasthan, Jharkhand, Arunachal Pradesh, Coastal Andhra Pradesh & Yanam and Coastal & South Interior Karnataka."
9138,"♦ Heavy rainfall at isolated places very likely over Andaman & Nicobar Islands, Assam & Meghalaya, Nagaland, Manipur, Mizoram & Tripura and Gujarat."
9139,The weatherman has warned fishermen of strong winds over southwest and westcentral Arabian Sea and south Bay of Bengal.
9140,"♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 30-40 kmph) very likely at isolated places over Andaman & Nicobar Islands, Odisha and Gangetic West Bengal and with lightning at isolated places over Vidarbha, Chhattisgarh, Sub-Himalayan West Bengal, Gujarat State, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura, Jharkhand, Arunachal Pradesh, Coastal Andhra Pradesh & Yanam, Telangana and Rayalaseema."
9141,"♦ Heavy rainfall at isolated places very likely over Odisha, Andaman & Nicobar Islands, Coastal Andhra Pradesh & Yanam, Kerala & Mahe, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9142,There is a risk of strong wind and squally weather for fishermen.
9143,"♦ Thunderstorm accompanied with lightning & gusty winds (speed reaching 30-40 kmph) very likely at isolated places over Andaman & Nicobar Islands, Madhya Maharashtra and Konkan & Goa and with lightning at isolated places over Rajasthan, Bihar, West Bengal & Sikkim, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura, Jharkhand, Arunachal Pradesh, Coastal Andhra Pradesh & Yanam, Telangana, North Interior Karnataka and Rayalaseema."
9144,"♦ Heavy to very heavy rainfall at isolated places very likely over Odisha and Coastal Andhra Pradesh & Yanam and heavy rainfall at isolated places over Andaman & Nicobar Islands, Konkan & Goa, Telangana, Rayalaseema, Coastal Karnataka, Kerala & Mahe, Assam & Meghalaya and Nagaland, Manipur, Mizoram & Tripura."
9145,There is a risk of strong wind and squally weather for fishermen.
9146,Kindly visit www.imd.gov.infor updates.
9147,Conditions becoming favourable for further advance of Southwest MonsoonA Low Pressure Area is likely to form over eastcentral Bay of Bengal during next 48 hoursIt is likely to move westnorthwest wards and become more marked during subsequent 24 hours 
9148,"According to the National Weather Forecasting Centre/Regional Meteorology Centre, New Delhi of the India Meteorological Department:"
9149,"♦ Southwest Monsoon has further advanced into some more parts of South Interior Karnataka, some parts of Rayalaseema, most parts of Tamil Nadu, entire Southwest Bay of Bengal, some more parts of West central Bay of Bengal, entire Eastcentral"
9150,Bay of Bengal and some parts of northwest and some more parts of Northeast Bay of Bengal.
9151,"♦ The Northern Limit of Monsoon (NLM) now passes through Karwar, Shimogha ,Tumukuru, Chittoor, Chennai."
9152,"♦ Conditions are becoming favourable for further advance of Southwest Monsoon into some more parts of Central Arabian Sea, Goa, Some parts of Konkan, some more parts of Karnataka, Rayalaseema, remaining parts of Tamilnadu, some parts of Coastal"
9153,"Andhra Pradesh, some more parts of Central and North Bay of Bengal and some parts of Northeastern states during next 2-3 days."
9154,"♦ Conditions likely to become favorable subsequently for further advance of Southwest monsoon into some more parts of Maharashtra, Some more parts of Karnataka, Some parts of Telangana, some more parts of Coastal Andhra Pradesh, remaining"
9155,"parts of Bay of Bengal & northeastern states, Sikkim, some parts of Odisha and Gangetic West Bengal during subsequent 2 days."
9156,A Low Pressure Area is likely to form over eastcentral Bay of Bengal during next 48 hours. It is expected to move westnorthwestwards and become more marked during subsequent 24 hours.
9157,"rainfall accompanied with isolated heavy to very heavy rainfall is likely over Odisha, north Coastal Andhra Pradesh, Telangana during 09th-11th June and isolated heavy falls over Vidarbha, Gangetic West Bengal, Gujarat state and south Madhya Pradesh during 10th-11th June."
9158,"♦ The Western Disturbance as a trough and cyclonic circulation persist over north Punjab,"
9159,"northeast Uttar Pradesh, Central Gujarat, eastcentral Bay of Bengal and Southeast Arabian Sea off Kerala Coast."
9160,General Weather Forecast for next 5 days (up to 0830 hours IST of 12 June 2020):
9161,The temperature is expected to rise by 2-3°C over Maharashtra and central India during the next 2 days. It will rise 2-4°C thereafter over northwest India.
9162,♦ No significant change in maximum temperatures likely over rest parts of the country during next 4-5 days.
9163,Kindly visit www.imd.gov.infor updates.
9164,"Southwest Monsoon further advances into some more parts of South Interior Karnataka, some parts of Rayalaseema, most parts of Tamil Nadu, entire Southwest Bay of Bengal"
9165,Conditions are becoming favourable for further advance of Southwest Monsoon
9166,"According to the National Weather Forecasting Centre/RegionalMeteorology Centre, New Delhi of the India Meteorological Department: "
9167,"♦ Southwest Monsoon has further advanced into some more parts of South Interior Karnataka, some parts of Rayalaseema, most parts of Tamil Nadu, entire Southwest Bay of Bengal, some more parts of West central Bay of Bengal, entire Eastcentral Bay of Bengal and some parts of northwest and some more parts of Northeast Bay of Bengal."
