,content
10100,"The Department of Administrative Reforms and Public Grievances (DAR&PG) in association with Government of Madhya Pradesh is organizing a Regional Conference on Good Governance with Focus on Aspirational Districts, in Bhopal. Delegates from 12 States and 2 UTs will participate in the 2-day conference."
10101,"On the Day 1, 13 presentations will be made in 4 sessions followed by Panel Discussions on themes including: ICT Enabled Education, Agriculture, Public Service and Grievance Management and Good Governance initiatives."
10102,"On the first day of the session on Citizen centric services, Shri KV Eapen, Secretary, DAR&PG and Chief Secretary, Government of Madhya Pradesh Shri Basant Pratap Singh will address the Valedictory Session."
10103,The DAR&PG organises regional conferences. This conference is an effort to create a common platform to share experiences in the formulation and implementation of Best Practices in Citizen Centric Governance and improved Public Service Delivery.
10104,A group of 90 school children from J&K meet MoS Dr. Jitendra Singh.
10105,"A group of school children from Jammu and Kashmir on a school tour visited Qutub Minar, Lal Quila, Lotus Temple, India Gate and Agra."
10106,The Government under the leadership of Prime Minister Narendra Modi has made efforts to bring development in the state of Jammu & Kashmir.
10107,"According to the Army and CSRL initiative, 32 students qualified JEE Mains Exam, 2017-18 and 7 of them made it to the prestigious IITs."
10108,"Dr Jitendra Singh, the Minister of State for J&K Police, expressed appreciation for children's tours organised by the police."
10109,Union MoS Dr Jitendra Singh and Shri Kiren Rijiju present awards on Teachers Day
10110,The society bears collective responsibility towards imparting the right education to the children.
10111,Dr Jitendra Singh considers the birth anniversary of Dr Sarvepalli Radhakrishnan as an occasion to reflect on the education policy charted out by the former philosopher-president.
10112,"Dr Jitendra Singh, a child educationist, said 70% of India's population is under 40 years old. He said the Central Government under the leadership of Prime Minister Narendra Modi has taken several steps to provide education to the youth. Interviews for lower level posts in Government were scrapped."
10113,The minister of state for home affairs congratulated the teachers on their promotion.
10114,The Education Department gave away awards to 40 teachers and released the annual journal of the department.
10115,Delegation of Group ‘B’ (Gazetted) officers’ Association of Survey of India under Department of Science & Technology meets MoS Dr Jitendra Singh
10116,A delegation of Association of Group ‘B’ (Gazetted) officers of Survey of India met the Union Minister of Development of North Eastern Region.
10117,The Association of Indian Surveyors is protesting against the delay in promotion of Officer Surveyors to the post of Superintending Surveyor.
10118,Dr Jitendra Singh will take up the issue of timely promotion of officers with DoPT officials.
10119,Dr. Jitendra Singh inaugurates 10KW transmitter of AIR at Patnitop in J&K.
10120,All India Radio transmitter has been inaugurated in Ramban District of Jammu & Kashmir.
10121,"Dr Singh inaugurated the relay transmitter at Patnitop. Neelam Langeh, MLA Ramban and Fayyaz Sheheryar were also present."
10122,"All India Radio (AIR) can play a key role in counteracting the malicious and fake propaganda being unleashed by some anti-national elements, Dr. Jitendra Singh said."
10123,"Dr Singh believes that in the era of social media where misinformation spreads quickly, the credibility and trustworthiness of AIR remains intact."
10124,Dr Singh believes that radio is still relevant and relevant medium. He believes that the use of radio for education has opened up a new niche for the applicability of the medium in the modern digital age.
10125,The FM Transmitter is being installed in remote and mountainous areas of J&K State.
10126,The installation of the FM transmitter at Patnitop is a historic development for the physical and emotional connectivity of remote areas of the district.
10127,"The installation of the 10 KW FM transmitter at Patnitop was a landmark achievement for reaching out to the people in remote areas of the state by the public broadcaster. The Director General of All India Radio, Shri Fayyaz Sheheryar, hopes the Station at Udhampur will be commissioned before the end of current year."
10128,A new transmitter will provide services in the frequency 101 MHz.
10129,MoS Dr Jitendra Singh launches India Post Payments Bank at Jammu
10130,The launch of India Post Payments Bank (IPPB) was held in Jammu today.
10131,"The launch of Indian Private Banks is an unprecedented step to empower the rural masses, Dr. Singh said."
10132,The Postman or the ‘Dakiya’ will play a critical role in the revival of Post offices and the Post Payments Banks.
10133,The developmental agenda of the Government is at the centre of attention of Shri Narendra Modi led Government at the Centre.
10134,Arrangements were made at the function to see the live telecast of the National Launch of IPPBs by Prime Minister Shri Narendra Modi at an event in New Delhi.
10135,"In Jammu and Kashmir, eight branches of India Post Payments Banks (IPPB) have started their operations today."
10136,Banking through IPPBs will help promote digital transactions and Direct Benefits Transfer (DBT).
10137,"The launch of India Post Payments Bank (IPPB) took place in the state of Goa. By the end of the year, all the 1.55 lakh post offices across the country will start serving as the Payments Banks."
10138,The inclusion of the unbanked population in the banking network through IPPBs will empower individuals who will be able to open bank accounts in less than a minute and have access to financial services.
10139,"Petroleum Minister to launch SATAT initiative to promote Compressed Bio-Gas as an alternative, green transport fuel"
10140,"Shri Dharmendra Pradhan, Union Minister of Petroleum and Natural Gas, will kick off an initiative in New Delhi on 1st October 2018. Three oil marketing companies will invite expressions of interest from potential entrepreneurs to set up Compressed Bio-Gas (CBG) production plants and make available CBG for use in automotive fuels."
10141,The initiative aimed at providing a sustainable alternative to affordable transportation is aimed at developing a developmental effort that would benefit both vehicle-users and farmers.
10142,"To be launched on the penultimate day of the ongoing Swachhta Hi Seva fortnight, a mass movement to fulfil Mahatma Gandhi's vision of a Clean India, the initiative will use solid waste generated by CBG."
10143,"Compressed Bio-Gas (CBG) is produced from waste and bio-mass sources. It is similar in composition and energy potential to CNG. It has a calorific value of 52,000 KJ/kg and other properties similar to cNG. "
10144,"There are multiple benefits from converting agricultural residue, cattle dung and municipal solid waste into CBG on a commercial scale:"
10145,"Responsible waste management, reduction in carbon emissions and pollution "
10146,Additional revenue source for farmers
10147,"Boost to entrepreneurship, rural economy and employment"
10148,Support to national commitments in achieving climate change goals
10149,Reduction in import of natural gas and crude oil 
10150,Buffer against crude oil/gas price fluctuations
10151,The potential for Compressed Bio-Gas production in India is estimated at about 62 million tonnes per annum.
10152,The government is planning to introduce Compressed Bio-Gas (CBG) in India.
10153,The entrepreneurs will be able to separate market the by-products from these plants.
10154,"It is planned to build 5,000 Compressed Bio-Gas plants across India."
10155,"The National Policy on Biofuels 2018 promotes active promotion of advanced bio-fuels, including CBG. The scheme to convert cow dung and solid waste into bio-agro resources will be funded under Solid and Liquid Waste Management (SLWM) component of Swachh Bharat Mission-Gramin (SBM-G). It will benefit households in identified villages through Gram Panchayats. The Ministry of New and Renewable Energy has notified Central Financial Assistance (CFA) of Rs. 1.5 trillion for the scheme."
