,content
1560,MSP for Wheat will increase from Rs. 1400 per quintal in 2013-14 to Rs. 2015 per kg in 2021-22.
1561,Income support to farmers through PM KISAN
1562,Income support scheme PM-KISAN will be launched in 2019.
1563,Pradhan Mantri Fasal Bima Yojana (PMFBY) 
1564,"In past 5 years implementation of PMFBY, 29.29 crore farmer applicants enrolled and over 8.99 crore (Provisional) farmer applicants have received claims of over Rs. 103903 crore."
1565,Institutional credit for agriculture sector
1566,The government aims to increase the budgeted spending by 50% to reach Rs.16.5 lakh crore by 2021-22.
1567,Benefit of concessional institutional credit through KCC at 4% interest per annum has also now been extended to Animal Husbandry and Fisheries farmers for meeting their short-term working capital needs.
1568,"Since February 2020, 270.29 lakh Kisan Credit Cards have been issued with sanctioned amount of Rs.2,88,832 crore."
1569,Providing Soil Health Cards to farmers
1570,The Soil Health Card Scheme was introduced in the year 2014-15 to optimize usage of nutrients.
1571,Promotion of organic farming in the country 
1572,Two-year achievement under PKVY scheme-19043 is that an area of 3.81 lakh ha has been covered benefitting 9.52 lakh farmers.
1573,There are 170 Farmer Producer Companies covering 1.55 million hectares.
1574,"In order to promote organic farming, a number of initiatives were launched."
1575,Neem Coated Urea has been introduced since 2015-16 to ensure long availability of nutrients in the soil by slow release of nitrogen.
1576,AIF mobilizes more than Rs.7700 Crore worth of agriculture infrastructure in the country for more than 7300 projects.
1577,"The scheme for formation and promotion of 10,000 FPOs was launched with a total budgetary provision of Rs. 6865 Crore in February 2020."
1578,"So far, more than 4965 FPO produce clusters have been allocated to respective Implementing Agencies (IAs)."
1579,Cluster Based Business Organizations (CBBOs) have been empanelled by different IAs and already allocated blocks to them.
1580,"The project management agency is engaged for the overall project guidance, data maintenance and information management and monitoring."
1581,A national bee and honey mission has been launched in 2020 as part of the AtmaNirbhar Bharat Abhiyan.
1582,Per Drop More Crop component of Pradhan Mantri Krishi Sinchai Yojana (PMKSY-PDMC)
1583,The scheme aimed at increasing water use efficiency at the farm level through Micro Irrigation technologies has been successfully implemented.
1584,The corpus of the Micro Irrigation Fund has been increased to Rs.1000 crores. Projects worth Rs 3970.17 crore have been approved.
1585,"In the period from 2014-15 to 2021-22, an amount of Rs. 5130.61 crore have been allocated for agricultural mechanization. 13,78,755 numbers of machines and equipments have been provided on subsidy. 16,007 custom hiring centres, 378 high-"
1586,"Crop residue management machines worth Rs. 2440.07 crore have been released to the States of Punjab, Haryana, Uttar Pradesh, NCT of Delhi and ICAR for their respective purposes. 39,398 Custom Hiring Centers (CHCs) with cropland residue management"
1587,National Agriculture Market (e-NAM) scheme
1588,"In 18 states and 03 UTs, 1000 markets have already been integrated with the e-NAM Platform."
1589,E-NAM platform has recorded trade worth more than Rs. 1.68 Lakh Cys. till date.
1590,Some 799 start-ups in the agriculture and allied sectors have been selected for funding of a sum of Rs. 86.64 crores.
1591,(xviii) Promoting Use of Drones in Agriculture
1592,The Department of Agriculture & Farmers Welfare has released the Standard Operating Procedures (SOPs) for use of drones in pesticide and nutrient application in public domain.
1593,The government of India provides financial assistance for the development of drone technology for farmers.
1594,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1595,Preservation of Quality of Native Indian Seeds
1596,There are 161 state and six central seed testing laboratories in the Country. 
1597,"There was a call for greater biodiversity in agriculture sector during COP 26 but no final decision was taken. India has conserved 94,609 native Indian varieties of different crops and trees in Gene Banks located in different States."
1598,The Protection of Plant Varieties and Farmer’s Rights Authority (PPV & FRA) has registered 1896 native Indian varieties of different crops.
1599,Indian Council of Agricultural Research is developing improved varieties of native seeds.
1600,The Department of Agriculture is promoting indigenous tree species for plantation on farm land.
1601,The Department of Agriculture is providing assistance for seed production and distribution under various schemes.
1602,Details of the financial assistance provided to State Governments/UTs for the promotion of agro-forestry under Sub-Mission on Agro-forestry Scheme since inception.
1603,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1604,Promoting Agroforestry and Horticulture
1605,The scheme to encourage tree plantation on farm land along with crops is being implemented in 23 States/UTs including Maharashtra.
1606,"In case of promotion of horticulture, the Mission for Integrated Development of Horticulture"
1607,The Horticulture Development Programme (MIDH) is being implemented w.e.f. 2014-15. 
1608,This information was given by the Union Minister of Agriculture and Farmers Welfare Shri Narendra Singh Tomar in a written reply in Rajya Sabha Today.
1609,Research andDevelopment in Agricultural Sector
1610,ICAR and DARE have laid out a 10-year roadmap for the development of Indian agriculture sector. 
1611,The aim of the National Agricultural Research System is to improve the quality and quantity of the products and technologies available to the farmers.
1612,The government is planning to increase subsidies for farmers.
1613,"JNKVV has developed two varieties of oats and wheat, one of rice and three of niger."
1614,All these newly released varieties were tested under various agro-climatic conditions of the State(s) through All India Coordinated Research Projects and based on the superiority over the national/ zonal checks these varieties have been recommended for release and notification.
1615,After notification of a variety it takes three years to convert breeder seed to certified seed and it is distributed to the farmers for general cultivation.
1616,Varieties of Jawaharlal Nehru Krishi Vishwavidyalaya released during 87th meeting of Central Sub-Committee on Crop Standards Notification and Release of Varieties for Agricultural Crops
1617,"Assam, Odisha, Jharkhand and eastern Uttar Pradesh"
